Directory,File Name,File Path,Start Time,End Time,Record Count
/opt/airflow/data/transient/Breweries/2024-12-10,20241210_2240.csv,/opt/airflow/data/transient/Breweries/2024-12-10/20241210_2240.csv,2024-12-10 22:40:17,2024-12-10 22:40:32,8355
