Directory,File Name,File Path,Start Time,End Time,Record Count
/opt/airflow/data/transient/Breweries/2024-12-10,20241210_1606.csv,/opt/airflow/data/transient/Breweries/2024-12-10/20241210_1606.csv,2024-12-10 16:06:31,2024-12-10 16:12:03,8355
