Directory,File Name,File Path,Start Time,End Time,Record Count
/opt/airflow/data/transient/Breweries/2024-12-10,20241210_2336.csv,/opt/airflow/data/transient/Breweries/2024-12-10/20241210_2336.csv,2024-12-10 23:36:07,2024-12-10 23:36:23,8355
