Directory,File Name,File Path,Start Time,End Time,Record Count
/opt/airflow/data/transient/Breweries/2024-12-10,20241210_2133.csv,/opt/airflow/data/transient/Breweries/2024-12-10/20241210_2133.csv,2024-12-10 21:33:32,2024-12-10 21:33:47,8355
