Directory,File Name,File Path,Start Time,End Time,Record Count
/opt/airflow/data/transient/Breweries/2024-12-10,20241210_1456.csv,/opt/airflow/data/transient/Breweries/2024-12-10/20241210_1456.csv,2024-12-10 14:56:14,2024-12-10 14:56:30,8355
