Directory,File Name,File Path,Start Time,End Time,Record Count
/opt/airflow/data/transient/Breweries/2024-12-10,20241210_2322.csv,/opt/airflow/data/transient/Breweries/2024-12-10/20241210_2322.csv,2024-12-10 23:22:29,2024-12-10 23:22:45,8355
