Directory,File Name,File Path,Start Time,End Time,Record Count
/opt/airflow/data/transient/Breweries/2024-12-10,20241210_1507.csv,/opt/airflow/data/transient/Breweries/2024-12-10/20241210_1507.csv,2024-12-10 15:07:47,2024-12-10 15:08:02,8355
