Directory,File Name,File Path,Start Time,End Time,Record Count
/opt/airflow/data/transient/Breweries/2024-12-10,20241210_2155.csv,/opt/airflow/data/transient/Breweries/2024-12-10/20241210_2155.csv,2024-12-10 21:55:50,2024-12-10 21:56:04,8355
